,ListingID,Property_Type,Region,Locality,Price,FloorSize,SizeType,Bedrooms,Bathrooms,Furnishing,Property_Condition,Developer,Society,Longitude,Latitude,Price_PSQFT,URL
85,454,Apartment,Chennai South,Uthandi,11000000,1100.0,carpet area,3.0,3.0,Semi-Furnished,New Property,Hiranandani Group,Hiranandani Tiana,12.837351,80.23201,7575.757576000001,https://www.magicbricks.com/propertyDetails/3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Egattur-in-Chennai&id=4d423436373437333833
86,1101,Builder Floor Apartment,Chennai South,Kottivakkam,12500000,1250.0,carpet area,2.0,2.0,Unfurnished,Resale,,,12.97559834,80.26023865,7575.757576000001,https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Valmiki-Nagar-in-Chennai&id=4d423438373535383737
87,2184,Apartment,Chennai South,Medavakkam,2000000,200.0,carpet area,3.0,9.0,Semi-Furnished,New Property,,,12.91814709,80.19001007,7575.757576000001,https://www.magicbricks.com/propertyDetails/3-BHK-500000-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423437383532363337
88,832,Apartment,Chennai South,Pallikaranai,4300000,572.0,super area,1.0,1.0,Unfurnished,Resale,Appaswamy Real Estates Ltd.,Appaswamy Mapleton,12.937391400000001,80.206019,7517.482517,https://www.magicbricks.com/propertyDetails/1-BHK-572-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423437393237373933
89,574,Apartment,Chennai South,Uthandi,6750000,683.0,carpet area,2.0,2.0,Unfurnished,Resale,Hiranandani Group,Hiranandani Tiana,12.837351,80.23201,7487.022494,https://www.magicbricks.com/propertyDetails/2-BHK-975-Sq-ft-Multistorey-Apartment-FOR-Sale-Egattur-in-Chennai&id=4d423438333334373435
90,42,Apartment,Chennai South,Karapakkam,7100000,719.0,carpet area,2.0,2.0,Unfurnished,New Property,Doshi Housing,Doshi Risington,12.914311999999999,80.2269608,7480.9289,https://www.magicbricks.com/propertyDetails/2-BHK-1027-Sq-ft-Multistorey-Apartment-FOR-Sale-Karapakkam-in-Chennai&id=4d423438363935333337
91,317,Apartment,Chennai South,Nanganallur,11500000,1540.0,super area,3.0,3.0,Unfurnished,Resale,,,12.98018265,80.18373108,7467.532468,https://www.magicbricks.com/propertyDetails/3-BHK-1540-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanganallur-in-Chennai&id=4d423438323837323631
92,631,Builder Floor Apartment,Chennai South,Thiruvanmiyur,10200000,1035.0,carpet area,2.0,2.0,Unfurnished,New Property,,,0.0,0.0,7465.9639879999995,https://www.magicbricks.com/propertyDetails/2-BHK-1035-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Thiruvalluvar-Nagar-in-Chennai&id=4d423438393038373439
93,939,Apartment,Chennai South,Nanmangalam,6500000,875.0,super area,2.0,2.0,Furnished,Resale,,Elumalai Salai,0.0,0.0,7428.5714290000005,https://www.magicbricks.com/propertyDetails/2-BHK-875-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanmangalam-in-Chennai&id=4d423437383431303835
94,1445,Apartment,Chennai South,Pallikaranai,12000000,1617.0,super area,3.0,3.0,Semi-Furnished,Resale,,,0.0,0.0,7421.150278,https://www.magicbricks.com/propertyDetails/3-BHK-1617-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423435303831383031
95,1740,Apartment,Chennai South,Kottivakkam,8500000,870.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,7401.602229000001,https://www.magicbricks.com/propertyDetails/2-BHK-870-Sq-ft-Multistorey-Apartment-FOR-Sale-Swaminathan-Nagar-in-Chennai&id=4d423438313434353037
96,1078,Apartment,Chennai South,Medavakkam,9000000,1220.0,super area,3.0,2.0,Semi-Furnished,Resale,Navins,Navins Springfield,12.935049000000001,80.191223,7377.04918,https://www.magicbricks.com/propertyDetails/3-BHK-1220-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423438323439373339
97,623,Apartment,Chennai South,Uthandi,6650000,683.0,carpet area,2.0,2.0,Unfurnished,New Property,Hiranandani Group,House of Hiranandani,12.8381519,80.2280325,7376.103643,https://www.magicbricks.com/propertyDetails/2-BHK-975-Sq-ft-Multistorey-Apartment-FOR-Sale-Egattur-in-Chennai&id=4d423438313136313937
98,1265,Apartment,Chennai South,Uthandi,12500000,1695.0,super area,3.0,3.0,Semi-Furnished,Resale,,,0.0,0.0,7374.631268000001,https://www.magicbricks.com/propertyDetails/3-BHK-1695-Sq-ft-Multistorey-Apartment-FOR-Sale-Egattur-in-Chennai&id=4d423435313537333239
99,411,Apartment,Chennai South,Sholinganallur,10900000,1124.0,carpet area,2.0,2.0,Unfurnished,New Property,SOBHA Ltd.,Sobha Palacia,0.0,0.0,7346.597648999999,https://www.magicbricks.com/propertyDetails/2-BHK-1618-Sq-ft-Multistorey-Apartment-FOR-Sale-Sholinganallur-in-Chennai-r1&id=4d423433363436353533
100,520,Apartment,Chennai South,East Coast Road,32500000,3400.0,carpet area,4.0,4.0,Furnished,Resale,Shanti Builders,Villa Elysian,12.75362347,80.24163974,7241.532977,https://www.magicbricks.com/propertyDetails/4-BHK-3400-Sq-ft-Multistorey-Apartment-FOR-Sale-East-Coast-Road-in-Chennai&id=4d423435313337313833
101,1287,Apartment,Chennai South,Karapakkam,18000000,2500.0,super area,4.0,4.0,Semi-Furnished,Resale,,,0.0,0.0,7200.0,https://www.magicbricks.com/propertyDetails/4-BHK-2500-Sq-ft-Multistorey-Apartment-FOR-Sale-Karapakkam-in-Chennai&id=4d423437353431303533
102,361,Apartment,Chennai South,Pallikaranai,12500000,1747.0,super area,3.0,3.0,Semi-Furnished,Resale,,,0.0,0.0,7155.123068000001,https://www.magicbricks.com/propertyDetails/3-BHK-1747-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423437343935363335
103,217,Apartment,Chennai South,Uthandi,6600000,700.0,carpet area,2.0,2.0,Unfurnished,New Property,Hiranandani Group,House of Hiranandani,12.8381519,80.2280325,7142.857143000001,https://www.magicbricks.com/propertyDetails/2-BHK-975-Sq-ft-Multistorey-Apartment-FOR-Sale-Egattur-in-Chennai&id=4d423437393634383639
104,35,Apartment,Chennai South,Sholinganallur,6900000,736.0,carpet area,3.0,3.0,Unfurnished,New Property,Lancor Holdings Ltd.,Lancor TCP Altura,12.8941686,80.22151,7102.272727,https://www.magicbricks.com/propertyDetails/3-BHK-1068-Sq-ft-Multistorey-Apartment-FOR-Sale-Sholinganallur-in-Chennai-r1&id=4d423430313132343837
105,371,Apartment,Chennai South,Pallikaranai,4200000,450.0,carpet area,1.0,1.0,Semi-Furnished,Resale,Appaswamy Real Estates Ltd.,Appaswamy Mapleton,12.937391400000001,80.206019,7070.707070999999,https://www.magicbricks.com/propertyDetails/1-BHK-597-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423438353232353135
106,543,Apartment,Chennai South,Pallikaranai,12000000,1700.0,super area,3.0,3.0,Semi-Furnished,Resale,,,0.0,0.0,7058.823529,https://www.magicbricks.com/propertyDetails/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423435323439313831
107,53,Apartment,Chennai South,Uthandi,10300000,1106.0,carpet area,3.0,3.0,Unfurnished,New Property,House of Hiranandani,Hiranandani Upscale,12.840727000000001,80.231951,7055.181106,https://www.magicbricks.com/propertyDetails/3-BHK-1525-Sq-ft-Multistorey-Apartment-FOR-Sale-Egattur-in-Chennai&id=4d423437343032373439
108,910,Apartment,Chennai South,Medavakkam,3904000,420.0,carpet area,2.0,1.0,Unfurnished,Resale,Navins,Navins Starwood Towers 2.0,12.907026,80.183029,7041.847042,https://www.magicbricks.com/propertyDetails/2-BHK-601-Sq-ft-Multistorey-Apartment-FOR-Sale-Vengaivasal-in-Chennai&id=4d423437363333393339
109,1621,Apartment,Chennai South,Nanganallur,6500000,700.0,carpet area,2.0,2.0,Unfurnished,Resale,,,12.98018265,80.18373108,7034.632035,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanganallur-in-Chennai&id=4d423438373131353333
110,750,Apartment,Chennai South,Sholinganallur,5350000,579.0,carpet area,1.0,1.0,Furnished,Resale,Baashyaam Constructions Pvt. Ltd.,Pinnacle Crest,12.8938131,80.227836,7000.052337,https://www.magicbricks.com/propertyDetails/1-BHK-579-Sq-ft-Multistorey-Apartment-FOR-Sale-Sholinganallur-in-Chennai&id=4d423437333730383331
111,616,Apartment,Chennai South,Uthandi,6600000,715.0,carpet area,2.0,2.0,Unfurnished,New Property,Hiranandani Group,Hiranandani Tiana,12.837351,80.23201,6993.006993000001,https://www.magicbricks.com/propertyDetails/2-BHK-975-Sq-ft-Multistorey-Apartment-FOR-Sale-Egattur-in-Chennai&id=4d423436363238333537
112,2027,Builder Floor Apartment,Chennai South,Nanganallur,7400000,1059.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,6987.724268000001,https://www.magicbricks.com/propertyDetails/3-BHK-1059-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nanganallur-in-Chennai&id=4d423438353031333339
113,170,Apartment,Chennai South,Kovilambakkam,12300000,1767.0,super area,3.0,3.0,Furnished,Resale,Plaza Group,Plaza Tranquil Square,0.0,0.0,6960.950764,https://www.magicbricks.com/propertyDetails/3-BHK-1767-Sq-ft-Multistorey-Apartment-FOR-Sale-Kovilambakkam-in-Chennai&id=4d423438303936323037
114,879,Builder Floor Apartment,Chennai South,Medavakkam,7492100,1078.0,super area,2.0,2.0,Furnished,New Property,,,0.0,0.0,6950.0,https://www.magicbricks.com/propertyDetails/2-BHK-1078-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Santhosapuram-in-Chennai&id=4d423437383135393735
115,1712,Builder Floor Apartment,Chennai South,Pallikaranai,9000000,1305.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,6896.551723999999,https://www.magicbricks.com/propertyDetails/3-BHK-1305-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423438393231303531
116,511,Apartment,Chennai South,Keelkattalai,2700000,298.0,carpet area,1.0,1.0,Unfurnished,Resale,,,12.95883751,80.18464661,6863.941428,https://www.magicbricks.com/propertyDetails/1-BHK-533-Sq-ft-Multistorey-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423437333039363033
117,1046,Apartment,Chennai South,Pallikaranai,12200000,1350.0,carpet area,3.0,3.0,Semi-Furnished,Resale,Appaswamy Real Estates Ltd.,Appaswamy Mapleton,12.937391400000001,80.206019,6846.24018,https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423438333631383937
118,1580,Apartment,Chennai South,Pallikaranai,6500000,950.0,super area,2.0,2.0,Furnished,Resale,,,0.0,0.0,6842.1052629999995,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Kamakoti-Nagar-in-Chennai&id=4d423438373334313937
119,672,Apartment,Chennai South,Kovilambakkam,7800000,1143.0,super area,2.0,2.0,Furnished,Resale,,,0.0,0.0,6824.146981999999,https://www.magicbricks.com/propertyDetails/2-BHK-1143-Sq-ft-Multistorey-Apartment-FOR-Sale-Kovilambakkam-in-Chennai&id=4d423432353336303739
120,1373,Builder Floor Apartment,Chennai South,Keelkattalai,7500000,1100.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,6818.181818000001,https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Anbu-Nagar-in-Chennai&id=4d423436383836323531
121,569,Apartment,Chennai South,Sholinganallur,8500000,950.0,carpet area,2.0,2.0,Semi-Furnished,Resale,Baashyaam Constructions Pvt. Ltd.,Pinnacle Crest,12.8938131,80.227836,6778.30941,https://www.magicbricks.com/propertyDetails/2-BHK-1109-Sq-ft-Multistorey-Apartment-FOR-Sale-Sholinganallur-in-Chennai&id=4d423433333637303233
122,773,Apartment,Chennai South,Sholinganallur,12500000,1400.0,carpet area,3.0,3.0,Furnished,Resale,,,0.0,0.0,6764.069264,https://www.magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Sale-Sholinganallur-in-Chennai&id=4d423438363138303433
123,1851,Builder Floor Apartment,Chennai South,Nanganallur,7500000,1110.0,super area,3.0,2.0,Semi-Furnished,Resale,,,12.98018265,80.18373108,6756.756756999999,https://www.magicbricks.com/propertyDetails/3-BHK-1110-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nanganallur-in-Chennai&id=4d423436383834393431
124,713,Builder Floor Apartment,Chennai South,Anakaputhur,3700000,418.0,carpet area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,6705.814122,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Anakaputhur-in-Chennai&id=4d423433383439393635
125,732,Builder Floor Apartment,Chennai South,Sembakkam,5800000,875.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,6628.571429,https://www.magicbricks.com/propertyDetails/2-BHK-875-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sembakkam-in-Chennai&id=4d423431363734323933
126,751,Apartment,Chennai South,Sholinganallur,13000000,1500.0,carpet area,3.0,3.0,Semi-Furnished,Resale,Lancor Holdings Ltd.,Lancor Central Park,12.89615077,80.221103,6565.656566,https://www.magicbricks.com/propertyDetails/3-BHK-1799-Sq-ft-Multistorey-Apartment-FOR-Sale-Sholinganallur-in-Chennai&id=4d423436363431303935
127,834,Builder Floor Apartment,Chennai South,Medavakkam,3100000,475.0,super area,1.0,1.0,Semi-Furnished,Resale,,,12.91814709,80.19001007,6526.315789,https://www.magicbricks.com/propertyDetails/1-BHK-475-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423431303135373839
128,564,Apartment,Chennai South,Pallikaranai,9334000,1436.0,super area,3.0,2.0,Semi-Furnished,Resale,Appaswamy Real Estates Ltd.,Appaswamy Mapleton,12.937391400000001,80.206019,6500.0,https://www.magicbricks.com/propertyDetails/3-BHK-1436-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423438303538343735
129,882,Builder Floor Apartment,Chennai South,Sembakkam,6500000,1000.0,super area,2.0,2.0,Furnished,Resale,,,12.92786503,80.15737915,6500.0,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sadasivam-Nagar-in-Chennai&id=4d423436333532323035
130,438,Apartment,Chennai South,Thiruvanmiyur,16700000,1950.0,carpet area,4.0,3.0,Semi-Furnished,Resale,,,12.98325825,80.26066589,6487.956488000001,https://www.magicbricks.com/propertyDetails/4-BHK-1960-Sq-ft-Multistorey-Apartment-FOR-Sale-Thiruvanmiyur-in-Chennai&id=4d423438363930333131
131,768,Apartment,Chennai South,Medavakkam,8200000,960.0,carpet area,3.0,3.0,Furnished,Resale,,,0.0,0.0,6470.959596,https://www.magicbricks.com/propertyDetails/3-BHK-1220-Sq-ft-Multistorey-Apartment-FOR-Sale-Ranganathapuram-Medavakkam-in-Chennai&id=4d423436313035323537
132,1784,Builder Floor Apartment,Chennai South,Nanganallur,2800000,435.0,super area,1.0,1.0,Unfurnished,Resale,,,0.0,0.0,6436.781609000001,https://www.magicbricks.com/propertyDetails/1-BHK-435-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nanganallur-in-Chennai&id=4d423436373430323733
133,159,Apartment,Chennai South,Pallikaranai,14000000,1650.0,carpet area,3.0,3.0,Semi-Furnished,Resale,Puravankara Ltd.,Purva Windermere,12.930341,80.196754,6427.915519,https://www.magicbricks.com/propertyDetails/3-BHK-1922-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423435373930343537
134,129,Apartment,Chennai South,Karapakkam,19500000,2300.0,carpet area,4.0,3.0,Semi-Furnished,Resale,Casagrand Builder Pvt. Ltd.,CasaGrand The Address,12.915816699999999,80.22892,6422.924900999999,https://www.magicbricks.com/propertyDetails/4-BHK-2550-Sq-ft-Multistorey-Apartment-FOR-Sale-Karapakkam-in-Chennai&id=4d423433383231393537
135,2037,Builder Floor Apartment,Chennai South,Nanganallur,7200000,852.0,carpet area,2.0,2.0,Unfurnished,Resale,,,12.98701954,80.19516754,6402.048656,https://www.magicbricks.com/propertyDetails/2-BHK-1023-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Thillai-Ganga-Nagar-in-Chennai&id=4d423438333333383835
136,1184,Apartment,Chennai South,Keelkattalai,8977950,1405.0,super area,3.0,3.0,Unfurnished,New Property,,,0.0,0.0,6390.0,https://www.magicbricks.com/propertyDetails/3-BHK-1405-Sq-ft-Multistorey-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423437373932313337
137,168,Apartment,Chennai South,Uthandi,21000000,2500.0,carpet area,4.0,3.0,Unfurnished,Resale,Hiranandani Group,House of Hiranandani,12.8381519,80.2280325,6363.636364,https://www.magicbricks.com/propertyDetails/4-BHK-2752-Sq-ft-Multistorey-Apartment-FOR-Sale-Egattur-in-Chennai&id=4d423339363936323135
138,44,Builder Floor Apartment,Chennai South,Karapakkam,8399999,1000.0,carpet area,3.0,3.0,Unfurnished,New Property,Bhaggyam Constructions,Bhaggyam Pragathi,12.91032931,80.23252112,6363.635606,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Karapakkam-in-Chennai&id=4d423435323133353739
139,698,Builder Floor Apartment,Chennai South,Sholinganallur,7000000,1105.0,super area,2.0,2.0,Furnished,Resale,Embassy Group,Embassy Residency,12.894228,80.20739388,6334.841629,https://www.magicbricks.com/propertyDetails/2-BHK-1105-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sholinganallur-in-Chennai&id=4d423438383831303233
140,114,Apartment,Chennai South,Pallikaranai,9450000,1492.0,super area,3.0,2.0,Semi-Furnished,Resale,Ramaniyam Real Estates Pvt. Ltd.,Ramaniyam Auroville,12.94983989,80.23275224,6333.780161,https://www.magicbricks.com/propertyDetails/3-BHK-1492-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423437363538373337
141,1364,Apartment,Chennai South,Kovilambakkam,7300000,1155.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,6320.346320000001,https://www.magicbricks.com/propertyDetails/2-BHK-1155-Sq-ft-Multistorey-Apartment-FOR-Sale-S.Kolathur-in-Chennai&id=4d423435353039363039
142,2223,Builder Floor Apartment,Chennai South,Thiruvanmiyur,6000000,950.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,6315.789474,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Thiruvanmiyur-in-Chennai&id=4d423436383734313035
143,607,Builder Floor Apartment,Chennai South,Medavakkam,5000000,600.0,carpet area,2.0,2.0,Furnished,Resale,,,12.91814709,80.19001007,6313.131313,https://www.magicbricks.com/propertyDetails/2-BHK-774-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423434353936333437
144,14,Apartment,Chennai South,Keelkattalai,12168750,1947.0,super area,3.0,3.0,Unfurnished,New Property,Jones Foundations Pvt. Ltd.,Jones Blazia,12.944215,80.184499,6250.0,https://www.magicbricks.com/propertyDetails/3-BHK-1947-Sq-ft-Multistorey-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423438353137313333
145,1690,Apartment,Chennai South,Keelkattalai,5262500,842.0,super area,2.0,2.0,Semi-Furnished,Resale,,,12.95703913,80.18790084,6250.0,https://www.magicbricks.com/propertyDetails/2-BHK-842-Sq-ft-Multistorey-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423438343633303439
146,1904,Builder Floor Apartment,Chennai South,Nanganallur,4000000,640.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,6250.0,https://www.magicbricks.com/propertyDetails/2-BHK-640-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ram-Nagar-Nanganallur-in-Chennai&id=4d423437373730323537
147,2245,Apartment,Chennai South,Keelkattalai,11762500,1882.0,super area,3.0,3.0,Unfurnished,New Property,Jones Foundations Pvt. Ltd.,Jones Blazia,12.944215,80.184499,6250.0,https://www.magicbricks.com/propertyDetails/3-BHK-1882-Sq-ft-Multistorey-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423438353137313137
148,1475,Builder Floor Apartment,Chennai South,Keelkattalai,7000000,1121.0,super area,2.0,2.0,Semi-Furnished,Resale,,,12.95716476,80.18759155,6244.424621,https://www.magicbricks.com/propertyDetails/2-BHK-1121-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423437343236373333
149,1480,Apartment,Chennai South,Pallikaranai,5180000,830.0,super area,2.0,2.0,Semi-Furnished,Resale,Vijay Builders,Pallikaranai Flats,0.0,0.0,6240.963855,https://www.magicbricks.com/propertyDetails/2-BHK-830-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423438383735363837
150,899,Apartment,Chennai South,Pallikaranai,8200000,1000.0,carpet area,2.0,2.0,Semi-Furnished,Resale,Jones Foundations Pvt. Ltd.,Sigiriya,12.9429636,80.2000288,6212.121212,https://www.magicbricks.com/propertyDetails/2-BHK-1205-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423437343032333033
151,650,Builder Floor Apartment,Chennai South,Medavakkam,9000000,1100.0,carpet area,3.0,3.0,Semi-Furnished,New Property,Nest Builders,Nest Heritage,0.0,0.0,6198.347107,https://www.magicbricks.com/propertyDetails/3-BHK-1355-Sq-ft-Builder-Floor-Apartment-FOR-Sale-BHEL-Nagar-Medavakkam-in-Chennai&id=4d423436383237383035
152,1158,Apartment,Chennai South,Nanganallur,7500000,1211.0,super area,3.0,3.0,Unfurnished,Resale,,,0.0,0.0,6193.2287369999995,https://www.magicbricks.com/propertyDetails/3-BHK-1211-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanganallur-in-Chennai&id=4d423436343432323631
153,1689,Apartment,Chennai South,Kovilambakkam,6500000,1050.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,6190.476189999999,https://www.magicbricks.com/propertyDetails/3-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Kovilambakkam-in-Chennai&id=4d423437363635363531
154,1648,Apartment,Chennai South,Karapakkam,7900000,1278.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,6181.533646,https://www.magicbricks.com/propertyDetails/3-BHK-1278-Sq-ft-Multistorey-Apartment-FOR-Sale-Karapakkam-in-Chennai&id=4d423438363936343339
155,595,Apartment,Chennai South,Pallikaranai,3900000,478.0,carpet area,1.0,1.0,Semi-Furnished,Resale,Appaswamy Real Estates Ltd.,Appaswamy Mapleton,12.937391400000001,80.206019,6181.057436,https://www.magicbricks.com/propertyDetails/1-BHK-603-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423437333334323537
